produit,marque,code_barre,prix,prix_num,categorie,magasin,url_magasin,url_produit
Ramen hakata tonkotsu,,8934563460136,"2,32 €",2.32,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-hakata-tonkotsu-8934563460136
Ramen Tokyo saveur shoyu,,8934563465131,"2,32 €",2.32,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-tokyo-saveur-shoyu-8934563465131
Pâtes Torsettes Al Dente 3 Minutes LUSTUCRU,LUSTUCRU,3073190020681,"2,35 €",2.35,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-torsettes-al-dente-3-minutes-lustucru-3073190020681
Nouilles Chinoises MEI ASIA,MEI ASIA,3661945390464,"2,35 €",2.35,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-chinoises-mei-asia-3661945390464
Soupe de nouilles Japonaises Bœuf  NISSIN,NISSIN,5997523317232,"2,35 €",2.35,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soupe-de-nouilles-japonaises-boeuf-nissin-5997523317232
Pâtes Fusillone n°42-6 IGP GAROFALO,IGP GAROFALO,8000139924040,"2,35 €",2.35,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusillone-n042-6-igp-garofalo-8000139924040
Soupe de nouilles Japonaises Poulet en cup NISSIN,NISSIN,5997523317218,"2,35 €",2.35,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soupe-de-nouilles-japonaises-poulet-en-cup-nissin-5997523317218
Pâtes Radiatori n°87 IGP GAROFALO,IGP GAROFALO,8000139004872,"2,35 €",2.35,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-radiatori-n087-igp-garofalo-8000139004872
Pâtes Mafalda Corta n°79 IGP GAROFALO,IGP GAROFALO,8000139002106,"2,35 €",2.35,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-mafalda-corta-n079-igp-garofalo-8000139002106
"Pâtes de pois chiche bio torsades colorées, sans gluten LES MOULINS DE PROVENCE",MOULINS DE PROVENCE,3267460050427,"2,37 €",2.37,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-de-pois-chiche-bio-torsades-colorees-sans-gluten-les-moulins-de-provence-3267460050427
Pâtes Penne Rigate s/ gluten CARREFOUR NO GLUTEN !,,3560070425174,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-rigate-s-gluten-carrefour-no-gluten-3560070425174
Nouilles de riz Pho MEI ASIA,MEI ASIA,3661945390730,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-de-riz-pho-mei-asia-3661945390730
Nouilles chinoises aux œufs Bio JARDIN BIO ETIC,JARDIN BIO ETIC,3760020508722,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-chinoises-aux-oeufs-bio-jardin-bio-etic-3760020508722
Ramen De Kimchi Et Poulet MAISON DE COREE,MAISON DE COREE,8805957025005,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-de-kimchi-et-poulet-maison-de-coree-8805957025005
Ramen Au Poulet A La Coréenne MAISON DE COREE,MAISON DE COREE,8805957025036,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-au-poulet-a-la-coreenne-maison-de-coree-8805957025036
Ramen Au BBQ et poulet MAISON DE COREE,MAISON DE COREE,8805957025012,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-au-bbq-et-poulet-maison-de-coree-8805957025012
Vermicelle de riz Bun Bo MEI ASIA,MEI ASIA,3661945390761,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/vermicelle-de-riz-bun-bo-mei-asia-3661945390761
Pâtes coquillettes les 3 minutes PANZANI,PANZANI,3038350343000,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-les-3-minutes-panzani-3038350343000
Pâtes torti les 3 minutes PANZANI,PANZANI,3038350343604,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-torti-les-3-minutes-panzani-3038350343604
Pâtes spaghetti les 3 minutes PANZANI,PANZANI,3038350345004,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-les-3-minutes-panzani-3038350345004
Pâtes tagliatelle les 3 minutes PANZANI,PANZANI,3038359002472,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tagliatelle-les-3-minutes-panzani-3038359002472
Pate farfalle rigate MOLISANA,MOLISANA,8004690106600,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pate-farfalle-rigate-molisana-8004690106600
Vermicelle de haricot mungo coupe MEI ASIA,MEI ASIA,3661945390785,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/vermicelle-de-haricot-mungo-coupe-mei-asia-3661945390785
Ramen Chicken Spycy Carbonara MAISON DE COREE,MAISON DE COREE,8805957025029,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-chicken-spycy-carbonara-maison-de-coree-8805957025029
Pâtes Farfalle Multicolores CARREFOUR EXTRA,CARREFOUR EXTRA,3560071508821,"2,39 €",2.39,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-farfalle-multicolores-carrefour-extra-3560071508821
Nouilles Riz TANOSHI,TANOSHI,3229820803395,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-riz-tanoshi-3229820803395
Pâtes farfalle n°85 RUMMO,RUMMO,8008343200851,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-farfalle-n085-rummo-8008343200851
Pâtes lumachine RUMMO,RUMMO,8008343200394,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-lumachine-rummo-8008343200394
Pâtes Farfalle Rigate N°66 LA MOLISANA,N°66 LA MOLISANA,8004690616604,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-farfalle-rigate-n066-la-molisana-8004690616604
Pâtes spaghetti sans gluten CARREFOUR NO GLUTEN !,,3560070425204,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-sans-gluten-carrefour-no-gluten-3560070425204
Pâtes coquillettes VALFLEURI,VALFLEURI,3264961827312,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-valfleuri-3264961827312
Pâtes spaghetti n° 5 RUMMO,RUMMO,8008343200059,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-n0-5-rummo-8008343200059
Pâtes tagliatelles aux oeufs collezione BARILLA,BARILLA,8076809579438,"2,45 €",2.45,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tagliatelles-aux-oeufs-collezione-barilla-8076809579438
Soupe instantanée aux nouilles saveur végétale TRADITION,TRADITION,0735375603258,"2,49 €",2.49,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soupe-instantanee-aux-nouilles-saveur-vegetale-tradition-0735375603258
Pâtes cheveux d'ange  ZAKIA,ZAKIA,3038359011320,"2,49 €",2.49,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-cheveux-d-ange-zakia-3038359011320
Ramen chicken NISSIN,NISSIN,5997523394011,"2,49 €",2.49,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-chicken-nissin-5997523394011
Pâtes coquillettes LUSTUCRU,LUSTUCRU,3073190020711,"2,49 €",2.49,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-lustucru-3073190020711
Nouilles pad thai MEI ASIA,MEI ASIA,3661945390693,"2,49 €",2.49,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-pad-thai-mei-asia-3661945390693
Pâtes Coquillette Blé Complet Bio ALPINA,ALPINA,3252970009522,"2,49 €",2.49,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillette-ble-complet-bio-alpina-3252970009522
Nouilles ramen sésame NISSIN,NISSIN,5997523394059,"2,49 €",2.49,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-ramen-sesame-nissin-5997523394059
Pâtes Gnocchetti Sardi n°27 LA MOLISANA,LA MOLISANA,8004690052716,"2,50 €",2.5,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-gnocchetti-sardi-n027-la-molisana-8004690052716
Pâtes Fideua Pour Paëlla - Sachet 450g GALLO,GALLO,8410069002587,"2,50 €",2.5,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fideua-pour-paella-sachet-450g-8410069002587?s=2541
Pâtes Pour Fideua Fideo N°2 - Sachet De 450g GALLO,GALLO,8410069002303,"2,50 €",2.5,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-pour-fideua-fideo-n02-sachet-de-450g-8410069002303?s=2541
Pâtes Tagliatelle blé noir IGP Bretagne MAISON HERMINE,MAISON HERMINE,3770018140445,"2,50 €",2.5,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tagliatelle-ble-noir-igp-bretagne-maison-hermine-3770018140445
Nouille de riz WEI MING,WEI MING,3275760000417,"2,54 €",2.54,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouille-de-riz-wei-ming-3275760000417
Pâtes au petit épeautre bio tagliatelles LES MOULINS DE PROVENCE,MOULINS DE PROVENCE,3267460050052,"2,54 €",2.54,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-au-petit-epeautre-bio-tagliatelles-les-moulins-de-provence-3267460050052
Pâtes Linguine VALFLEURI,VALFLEURI,3264963017353,"2,55 €",2.55,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-linguine-valfleuri-3264963017353
Pâtes fusilli pois cassés CARREFOUR VEGGIE,CARREFOUR VEGGIE,3560071081362,"2,55 €",2.55,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusilli-pois-casses-carrefour-veggie-3560071081362
Nouilles aux œufs SUZI WAN,SUZI WAN,4002359013119,"2,55 €",2.55,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-aux-oeufs-suzi-wan-4002359013119
Pâtes penne lentilles corail CARREFOUR VEGGIE,CARREFOUR VEGGIE,3560071081355,"2,55 €",2.55,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-lentilles-corail-carrefour-veggie-3560071081355
Pâtes Spaghetti Quadrato LA MOLISANA,LA MOLISANA,8004690101513,"2,56 €",2.56,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-quadrato-la-molisana-8004690101513
Pâtes penne high protein CARREFOUR SENSATION,CARREFOUR SENSATION,3560071533328,"2,59 €",2.59,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-high-protein-carrefour-sensation-3560071533328
Nouille sèches TANOSHI,TANOSHI,3229820804057,"2,59 €",2.59,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouille-seches-tanoshi-3229820804057
Nouilles Somen TANOSHI,TANOSHI,3229820804071,"2,59 €",2.59,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-somen-tanoshi-3229820804071
Pâtes torsade high protein CARREFOUR SENSATION,CARREFOUR SENSATION,3560071533298,"2,59 €",2.59,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-torsade-high-protein-carrefour-sensation-3560071533298
Pâtes Rigatoni n°35 IGP GAROFALO,IGP GAROFALO,8000139000355,"2,59 €",2.59,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-rigatoni-n035-igp-garofalo-8000139000355
Pâtes Macaroni les 3 Minutes PANZANI,PANZANI,3038350343109,"2,65 €",2.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-macaroni-les-3-minutes-panzani-3038350343109
Nouille chinoise cuisson rapide MEI ASIA,MEI ASIA,3661945390495,"2,65 €",2.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouille-chinoise-cuisson-rapide-mei-asia-3661945390495
Topokki Instantané Epicé YOPOKKI,YOPOKKI,8809054401526,"2,65 €",2.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/topokki-instantane-epice-yopokki-8809054401526
Pâtes nouilles nids GRAND'MERE,GRAND'MERE,3065620012021,"2,69 €",2.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-nouilles-nids-grand-mere-3065620012021
Pâtes knepfle GRAND'MERE,GRAND'MERE,3065620052157,"2,69 €",2.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-knepfle-grand-mere-3065620052157
Pâtes Spaetzle 7 œufs frais plein air Pâtes d'Alsace GRAND'MERE,GRAND'MERE,3065620082215,"2,69 €",2.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaetzle-7-oeufs-frais-plein-air-pates-d-alsace-grand-mere-3065620082215
Nouilles pad Thaï Bio CEREAL BIO,CEREAL BIO,3175681259089,"2,69 €",2.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-pad-thai-bio-cereal-bio-3175681259089
Pâtes pappardelles GRAND'MERE,GRAND'MERE,3065620012199,"2,69 €",2.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-pappardelles-grand-mere-3065620012199
Alce Nero 217304 Pâte Alimentaire 500 G Fusilli Pâtes Courtes,,8009004100053,"2,70 €",2.7,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/alce-nero-217304-pate-alimentaire-500-g-fusilli-pates-courtes-8009004100053?s=2650
Alce Nero Spaghettis Complets De Blé Dur Biologique 500 G,G,8009004100015,"2,70 €",2.7,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/alce-nero-spaghettis-complets-de-ble-dur-biologique-500-g-8009004100015?s=2650
Alce Nero Spaghetti De Blé Dur Biologique 500 G,G,8009004110014,"2,70 €",2.7,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/alce-nero-spaghetti-de-ble-dur-biologique-500-g-8009004110014?s=2650
Alce Nero 217302 Pâte Alimentaire 500 G Penne Pâtes Courtes,,8009004100039,"2,70 €",2.7,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/alce-nero-217302-pate-alimentaire-500-g-penne-pates-courtes-8009004100039?s=2650
Nouilles japonaises Soba,,3661945390686,"2,70 €",2.7,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-japonaises-soba-3661945390686
Pâtes Torsades colorées lentilles corail bio sans gluten LES MOULINS DE PROVENCE,MOULINS DE PROVENCE,3267460050236,"2,72 €",2.72,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-torsades-colorees-lentilles-corail-bio-sans-gluten-les-moulins-de-provence-3267460050236
Zita N°18 De Cecco - Sachet De 500g DE CECCO,DE CECCO,8001250120182,"2,75 €",2.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/zita-n018-de-cecco-sachet-de-500g-8001250120182?s=2541
