produit,marque,code_barre,prix,prix_num,categorie,magasin,url_magasin,url_produit
Plat cuisiné Garbure ANNE ROZES,ANNE ROZES,3519623530001,"6,50 €",6.5,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/plat-cuisine-garbure-anne-rozes-3519623530001
Gâteau Clafoutis cerises griottes,,3523680482326,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/gateau-clafoutis-cerises-griottes-3523680482326
Galette des Rois Spéculoos,,3523680376366,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/galette-des-rois-speculoos-3523680376366
Risotto Italien Aux Cèpes - Sachet 250g MAISON SAUVETERRE,MAISON SAUVETERRE,3701011404074,"6,50 €",6.5,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/risotto-italien-aux-cepes-sachet-250g-3701011404074?s=2541
Myrtille Zéro Résidu,,3523680395176,"6,50 €",6.5,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/myrtille-zero-residu-3523680395176
Moelleux à la noix de coco,,3523680515628,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/moelleux-a-la-noix-de-coco-3523680515628
Briochettes Pur beurre,,3276550564072,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/briochettes-pur-beurre-3276550564072
Moelleux Fruits Rouges Fruits Rouges,,3523680515635,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/moelleux-fruits-rouges-fruits-rouges-3523680515635
Pâtes Italiennes Coquillettes Bio En Vrac 1 Kg VRACBIO,VRACBIO,6493631112022,"6,50 €",6.5,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-italiennes-coquillettes-bio-en-vrac-1-kg-6493631112022?s=2338
Brioche des rois à la fleur d'oranger,,3276550564089,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brioche-des-rois-a-la-fleur-d-oranger-3276550564089
Croissants au Beurre AOP AU BEURRE AOP,AU BEURRE AOP,3523680329744,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/croissants-au-beurre-aop-au-beurre-aop-3523680329744
Brioche des rois aux fruits confits,,3276550564119,"6,50 €",6.5,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brioche-des-rois-aux-fruits-confits-3276550564119
Frosch - Nettoyant Pour Biberons Et Trayons Eco Bébé 500 Ml,,4009175935656,"6,51 €",6.51,entretien_liquide_vaisselle,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/frosch-nettoyant-pour-biberons-et-trayons-eco-bebe-500-ml-4009175935656?s=2650
Foie gras Papitou ESPINET,ESPINET,3416360008520,"6,55 €",6.55,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/foie-gras-papitou-espinet-3416360008520
Dentifrice Goût Menthe et Mélisse Prévient le Saignement des Gencives Herbal Sensation PARODONTAX,PARODONTAX,5054563070753,"6,55 €",6.55,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-gout-menthe-et-melisse-previent-le-saignement-des-gencives-herbal-sensation-parodontax-5054563070753
Crabe Pattes NAUTILUS,NAUTILUS,3329150450273,"6,55 €",6.55,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/crabe-pattes-nautilus-3329150450273
Filet de thon à l'huile d'olive CIRO,CIRO,3760014294976,"6,55 €",6.55,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/filet-de-thon-a-l-huile-d-olive-ciro-3760014294976
Huile vierge de noix bio CAUVIN,CAUVIN,3336590104369,"6,59 €",6.59,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-vierge-de-noix-bio-cauvin-3336590104369
Lessive liquide au Savon Noir Détachante Bouquet Floral BRIOCHIN,BRIOCHIN,3383482306776,"6,59 €",6.59,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-au-savon-noir-detachante-bouquet-floral-briochin-3383482306776
Kouign Amann pur beurre BERROU,BERROU,3294510003508,"6,59 €",6.59,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/kouign-amann-pur-beurre-berrou-3294510003508
Pêches chair jaune,,3276552611217,"6,59 €",6.59,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/peches-chair-jaune-3276552611217
Shampoing Solide Démêlant pour Cheveux secs à très secs Karité Bio SO BIO ETIC,SO BIO ETIC,3517360025170,"6,59 €",6.59,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampoing-solide-demelant-pour-cheveux-secs-a-tres-secs-karite-bio-so-bio-etic-3517360025170
Huile d'avocat LA TOURANGELLE,LA TOURANGELLE,3245270000726,"6,59 €",6.59,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-d-avocat-la-tourangelle-3245270000726
Thon Naturel en morceaux,,3106000115014,"6,59 €",6.59,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/thon-naturel-en-morceaux-3106000115014
Finish - Finish 0% Agent De Rinçage Pour Lave-vaisselle 400 Ml,,8410104894887,"6,60 €",6.6,entretien_liquide_vaisselle,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/finish-finish-0-agent-de-rincage-pour-lave-vaisselle-400-ml-8410104894887?s=2650
Far Nature YANN DE BRETAGNE,YANN DE BRETAGNE,3516890003306,"6,60 €",6.6,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/far-nature-yann-de-bretagne-3516890003306
Far Aux Pommes YANN DE BRETAGNE,YANN DE BRETAGNE,3516890003313,"6,60 €",6.6,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/far-aux-pommes-yann-de-bretagne-3516890003313
Lessive Liquide Savon de Marseille Fleur d'Oranger CARREFOUR ESSENTIAL,CARREFOUR ESSENTIAL,3560071545154,"6,65 €",6.65,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-savon-de-marseille-fleur-d-oranger-carrefour-essential-3560071545154
Lessive liquide 4+1 X-TRA,X-TRA,3178041364478,"6,65 €",6.65,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-4-1-x-tra-3178041364478
La Corvette - Lave-vaisselle En Tablette De Bicarbonate De Soude Et D'aloe Vera 1,,3182612707601,"6,65 €",6.65,entretien_liquide_vaisselle,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/la-corvette-lave-vaisselle-en-tablette-de-bicarbonate-de-soude-et-d-aloe-vera-1-3182612707601?s=4446
Lessive 0% Écologique ECOPLANET,ECOPLANET,3560071543990,"6,65 €",6.65,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-0-ecologique-ecoplanet-3560071543990
Gluten De Blé Bio En Vrac 250g VRACBIO,VRACBIO,9322277397982,"6,67 €",6.67,alimentaire_sucre,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/gluten-de-ble-bio-en-vrac-250g-9322277397982?s=2338
Tomates Ananas vrac Bio,,3276552744359,"6,69 €",6.69,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tomates-ananas-vrac-bio-3276552744359
Shampoing Sec douceur pour Tout type de cheveux Poudre de riz Bio SO BIO ETIC,SO BIO ETIC,3517360026627,"6,69 €",6.69,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampoing-sec-douceur-pour-tout-type-de-cheveux-poudre-de-riz-bio-so-bio-etic-3517360026627
Risotto Aux Artichauts 300 Gr TESORI DI LANGA,TESORI DI LANGA,8000571282999,"6,69 €",6.69,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/risotto-aux-artichauts-300-gr-8000571282999?s=2856
Riz Basmati Indien Ultime 1kg GUARD,GUARD,5796321456002,"6,71 €",6.71,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/riz-basmati-indien-ultime-1kg-5796321456002?s=2028
Huile de noix BERINOIX,BERINOIX,3023030001202,"6,72 €",6.72,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-de-noix-berinoix-3023030001202
Recharge A Diluer Salle De Bains 50 Ml - Etamine Du Lys ETAMINE DU LYS,ETAMINE DU LYS,3538395002103,"6,73 €",6.73,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/recharge-a-diluer-salle-de-bains-50-ml-etamine-du-lys-3538395002103?s=2650
Lessive capsules Hypoallergénique Amande Douce L'ARBRE VERT,L'ARBRE VERT,3450601050091,"6,74 €",6.74,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-capsules-hypoallergenique-amande-douce-l-arbre-vert-3450601050091
Lessive Liquide Bébé Hypoallergénique Camomille RAINETT,RAINETT,4009175969101,"6,75 €",6.75,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-bebe-hypoallergenique-camomille-rainett-4009175969101
Mini viennoiseries,,3276550020363,"6,75 €",6.75,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/mini-viennoiseries-3276550020363
Œufs bio moyens,,3348680000246,"6,75 €",6.75,alimentaire_oeufs,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/oeufs-bio-moyens-3348680000246
Piperade  au piment d'Espelette  PASCAL MASSONDE,PASCAL MASSONDE,3527020000027,"6,75 €",6.75,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/piperade-au-piment-d-espelette-pascal-massonde-3527020000027
Flan chocolat vanille CARREFOUR,CARREFOUR,3523680394698,"6,75 €",6.75,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/flan-chocolat-vanille-carrefour-3523680394698
Préparation pour pain à la courgette JEAN MARTIN,JEAN MARTIN,3271514122060,"6,79 €",6.79,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/preparation-pour-pain-a-la-courgette-jean-martin-3271514122060
Huile Combinée 4 Huiles De Graines ISIO 4,,3265474000025,"6,79 €",6.79,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-combinee-4-huiles-de-graines-isio-4-3265474000025
Préparation pour pain à l'aubergine JEAN MARTIN,JEAN MARTIN,3271510000317,"6,79 €",6.79,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/preparation-pour-pain-a-l-aubergine-jean-martin-3271510000317
Cœurs d'artichauts à l'ail ALBERT MENES,ALBERT MENES,3234750023102,"6,79 €",6.79,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/coeurs-d-artichauts-a-l-ail-albert-menes-3234750023102
Lessive Liquide  au Savon de Marseille  PERSIL,PERSIL,8720181670152,"6,79 €",6.79,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-au-savon-de-marseille-persil-8720181670152
Savon Surgras L'emir - Charbon Et Cèdre - 100 G CLÉMENCE ET VIVIEN,CLÉMENCE ET VIVIEN,3770005798017,"6,79 €",6.79,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-surgras-l-emir-charbon-et-cedre-100-g-3770005798017?s=2135
Noix de St-Jacques au Naturel MSC CONNETABLE,MSC CONNETABLE,3263670001488,"6,79 €",6.79,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/noix-de-st-jacques-au-naturel-msc-connetable-3263670001488
Thon à l'Huile de Tournesol EL MANAR,EL MANAR,6194029101429,"6,80 €",6.8,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/thon-a-l-huile-de-tournesol-el-manar-6194029101429
Huile  à l'ail  ELISE & FELICIE,FELICIE,3760224581194,"6,80 €",6.8,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-a-l-ail-elise-felicie-3760224581194
Biobel - Lave-vaisselle Manuel Écologique 1 L,L,8421427065021,"6,84 €",6.84,entretien_liquide_vaisselle,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/biobel-lave-vaisselle-manuel-ecologique-1-l-8421427065021?s=2650
Farine De Souchet Bio En Vrac 250g VRACBIO,VRACBIO,8878341356481,"6,84 €",6.84,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/farine-de-souchet-bio-en-vrac-250g-8878341356481?s=2338
Huile coco Bio JARDIN BIO ETIC,JARDIN BIO ETIC,3456300011623,"6,85 €",6.85,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-coco-bio-jardin-bio-etic-3456300011623
Huile De Noisette A L'OLIVIER,A L'OLIVIER,3330141600034,"6,85 €",6.85,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-de-noisette-a-l-olivier-3330141600034
Huile  de noix de coco Bio TOURANGELLE,TOURANGELLE,3245270001044,"6,85 €",6.85,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-de-noix-de-coco-bio-tourangelle-3245270001044
Huile de noix du Dauphiné NICONOIX,NICONOIX,3760194782256,"6,89 €",6.89,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-de-noix-du-dauphine-niconoix-3760194782256
Préparation pour pain au poivron JEAN MARTIN,JEAN MARTIN,3271514122039,"6,89 €",6.89,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/preparation-pour-pain-au-poivron-jean-martin-3271514122039
Shampoing Antipelliculaire pour Cuir chevelu sensible Miel de Manuka Derma XPro HEAD & SHOULDERS,SHOULDERS,8700216533072,"6,89 €",6.89,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampoing-antipelliculaire-pour-cuir-chevelu-sensible-miel-de-manuka-derma-xpro-head-shoulders-8700216533072
Thon morceaux au naturel CHARLEVAL,CHARLEVAL,3560070809516,"6,89 €",6.89,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/thon-morceaux-au-naturel-charleval-3560070809516
Dentifrice Professional Blancheur Anti-taches SENSODYNE,SENSODYNE,5054563195517,"6,89 €",6.89,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-professional-blancheur-anti-taches-sensodyne-5054563195517
Dentifrice Professional Blancheur SENSODYNE,SENSODYNE,5054563195463,"6,89 €",6.89,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-professional-blancheur-sensodyne-5054563195463
Shampoing Anti-Parasitaires Doux Huile Essentielle de Lavande MARIE ROSE,MARIE ROSE,3160920964831,"6,89 €",6.89,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampoing-anti-parasitaires-doux-huile-essentielle-de-lavande-marie-rose-3160920964831
Fécule De Maïs (amidon) - Durra DURRA,DURRA,3665549101433,"6,89 €",6.89,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/fecule-de-mais-amidon-durra-3665549101433?s=2122
Huile vierge de noix CARREFOUR BIO,CARREFOUR BIO,3560071262082,"6,89 €",6.89,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-vierge-de-noix-carrefour-bio-3560071262082
Risotto Aux Cèpes 300 Gr TESORI DI LANGA,TESORI DI LANGA,8000571282920,"6,89 €",6.89,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/risotto-aux-cepes-300-gr-8000571282920?s=2856
Shampoing Soin Protection couleur pour Cheveux colorés Color Vive Elseve L'OREAL PARIS,L'OREAL PARIS,3600524137922,"6,89 €",6.89,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampoing-soin-protection-couleur-pour-cheveux-colores-color-vive-elseve-l-oreal-paris-3600524137922
Dentifrice Anti-Caries Blancheur ELMEX,ELMEX,8718951539051,"6,89 €",6.89,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-anti-caries-blancheur-elmex-8718951539051
Riz Parfumé Thaï - Grain De Frais - Paquet 1kg GRAIN DE FRAIS,GRAIN DE FRAIS,3580281471159,"6,89 €",6.89,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/riz-parfume-thai-grain-de-frais-paquet-1kg-3580281471159?s=2122
Sardines Sans arête à l'huile d'olive vierge extra ALBERT MENES,ALBERT MENES,3162900057090,"6,89 €",6.89,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sardines-sans-arete-a-l-huile-d-olive-vierge-extra-albert-menes-3162900057090
Asperges violettes,,3000055037140,"6,90 €",6.9,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/asperges-violettes-3000055037140
Shampoing Antipelliculaire Anti-chute Pro-Expert à la Caféine HEAD & SHOULDERS,SHOULDERS,8700216155960,"6,90 €",6.9,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampoing-antipelliculaire-anti-chute-pro-expert-a-la-cafeine-head-shoulders-8700216155960
Brosse à dents Médium Anti-Plaque Intégral 8 Actions SIGNAL,SIGNAL,8720181418891,"6,90 €",6.9,hygiene_brosse_a_dents,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brosse-a-dents-medium-anti-plaque-integral-8-actions-signal-8720181418891
Dentifrice Integral 8 Blancheur Effet Prébiotique SIGNAL,SIGNAL,8720182730039,"6,90 €",6.9,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-integral-8-blancheur-effet-prebiotique-signal-8720182730039
Brosse à dents Souple Antiplaque SIGNAL,SIGNAL,8720181418907,"6,90 €",6.9,hygiene_brosse_a_dents,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brosse-a-dents-souple-antiplaque-signal-8720181418907
Dentifrice Integral 8 Complet SIGNAL,SIGNAL,8720182729781,"6,90 €",6.9,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-integral-8-complet-signal-8720182729781
Dentifrice Integral 8 Haleine Fraîche Prébiotique SIGNAL,SIGNAL,8720182730442,"6,90 €",6.9,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-integral-8-haleine-fraiche-prebiotique-signal-8720182730442
Brownie HAFNER,HAFNER,3456580061370,"6,90 €",6.9,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/brownie-hafner-3456580061370
Tourtière aux pommes,,3760016031524,"6,90 €",6.9,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tourtiere-aux-pommes-3760016031524
Lessive Liquide Concentrée Bio,,3489940036015,"6,92 €",6.92,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-concentree-bio-3489940036015?s=2081
Gluten De Ble Bio,,3273120016214,"6,93 €",6.93,alimentaire_sucre,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/gluten-de-ble-bio-3273120016214?s=2650
Huile de noisette VIGEAN,VIGEAN,3452011830904,"6,95 €",6.95,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-de-noisette-vigean-3452011830904
Lessive liquide Peaux sensibles Aloe vera RAINETT,RAINETT,4009175962935,"6,95 €",6.95,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-peaux-sensibles-aloe-vera-rainett-4009175962935
Lessive liquide Hypoallergénique Grenade Ecolabel RAINETT,RAINETT,4009175969255,"6,95 €",6.95,entretien_lessive_linge,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/lessive-liquide-hypoallergenique-grenade-ecolabel-rainett-4009175969255
Rillette Label Rouge VALLEGRAIN,VALLEGRAIN,3467980030002,"6,95 €",6.95,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/rillette-label-rouge-vallegrain-3467980030002
Slendier - Spaghetti Aux Haricots Noirs De Soja 200 G,G,9346976001605,"6,95 €",6.95,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/slendier-spaghetti-aux-haricots-noirs-de-soja-200-g-9346976001605?s=2650
Shampooing Hyaluron Repulp Ré-Hydratant 72h Elseve L'OREAL PARIS,L'OREAL PARIS,3600524137373,"6,95 €",6.95,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampooing-hyaluron-repulp-re-hydratant-72h-elseve-l-oreal-paris-3600524137373
"Huile pour bébé de 4 à 36 mois ,pour tous les repas Bio .NOD",.NOD,3700663001204,"6,95 €",6.95,alimentaire_huile,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/huile-pour-bebe-de-4-a-36-mois-pour-tous-les-repas-bio-nod-3700663001204
Risotto Italien Aux Truffes - Sachet 250g MAISON SAUVETERRE,MAISON SAUVETERRE,3701011404081,"6,95 €",6.95,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/risotto-italien-aux-truffes-sachet-250g-3701011404081?s=2541
Shampooing Dream Long Reconstructeur Elseve L'OREAL PARIS,L'OREAL PARIS,3600524138653,"6,95 €",6.95,hygiene_shampooing,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shampooing-dream-long-reconstructeur-elseve-l-oreal-paris-3600524138653
